c_id,artist,track,album,song_url,filename
c03118,บุรินทร์ Groove Rider,เกือบ,Gran Turismo,http://chordtabs.in.th/song.php?song_id=3118&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c9000622.png
c03119,บุรินทร์ Groove Rider,ได้โปรดบอก,Gran Turismo,http://chordtabs.in.th/song.php?song_id=3119&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c9000623.png
c03122,Infamous,โง่,Infamous,http://chordtabs.in.th/song.php?song_id=3122&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0018108.png
c03123,Tattoo Colour,Like,HongSer,http://chordtabs.in.th/song.php?song_id=3123&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001732.png
c03124,สิงโต The Star,เสียงของคนเจ็บ,The Eight,http://chordtabs.in.th/song.php?song_id=3124&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0034406.png
c03126,Bird ธงไชย,อยู่คนเดียว,อาสาสนุก,http://chordtabs.in.th/song.php?song_id=3126&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0012772(1).png
c03127,จิรากร สมพิทักษ์,ไม่มีตรงกลาง,ใจกลางความรู้สึกดีดี,http://chordtabs.in.th/song.php?song_id=3127&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0064901.png
c03128,Calories Blah Blah,ภาษาดอกไม้,Love Delivery,http://chordtabs.in.th/song.php?song_id=3128&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0012521.png
c03129,Mild,Welcome to Da Night Life,Ma Show,http://chordtabs.in.th/song.php?song_id=3129&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0017419.png
c03130,Mild,หน่อย,Ma Show,http://chordtabs.in.th/song.php?song_id=3130&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0017420.png
c03131,Mild,เดือด (ปุดๆ),Ma Show,http://chordtabs.in.th/song.php?song_id=3131&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0017421.png
c03132,Mild,บรรยากาศพาไป,Ma Show,http://chordtabs.in.th/song.php?song_id=3132&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0017422.png
c03133,Mild,Make Your Choice,Ma Show,http://chordtabs.in.th/song.php?song_id=3133&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0017423.png
c03134,Mild,Romantic,Ma Show,http://chordtabs.in.th/song.php?song_id=3134&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0017424.png
c03135,Mild,รักเราไม่เท่ากัน,Ma Show,http://chordtabs.in.th/song.php?song_id=3135&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0017425.png
c03136,Mild,สมมุติฐาน (HYPOTHESIS),Ma Show,http://chordtabs.in.th/song.php?song_id=3136&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0017426.png
c03139,ไอซ์ ศรัณยู,แพ้แล้วพาล,Festa,http://chordtabs.in.th/song.php?song_id=3139&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0008504.png
c03140,Potato,ไม่รู้จะอธิบายยังไง,Human,http://chordtabs.in.th/song.php?song_id=3140&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c9000350.png
c03141,Superbaker,วันวาน (Good Old Day),Popover,http://chordtabs.in.th/song.php?song_id=3141&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0016905.png
c03142,Superbaker,รักคือสิ่งสวยงาม (Love Actually),Popover,http://chordtabs.in.th/song.php?song_id=3142&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0016906.png
c03143,Superbaker,รักกันหน่อย (Let's Get Love),Popover,http://chordtabs.in.th/song.php?song_id=3143&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0016907.png
c03144,Superbaker,"ขาหัก (Good Times,Bad Times)",Popover,http://chordtabs.in.th/song.php?song_id=3144&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0016908.png
c03145,Superbaker,ครึกครื้น (Joyful),Popover,http://chordtabs.in.th/song.php?song_id=3145&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0016909.png
c03146,Superbaker,คนดีของฉัน (A Brand New Day),Popover,http://chordtabs.in.th/song.php?song_id=3146&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0016910.png
c03147,Superbaker,คลิก (Click),Popover,http://chordtabs.in.th/song.php?song_id=3147&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0016911.png
c03148,Superbaker,คู่ชีวิต (Two of Us),Popover,http://chordtabs.in.th/song.php?song_id=3148&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0016912.png
c03149,Superbaker,มนุษย์ล่องหน (Invisible),Popover,http://chordtabs.in.th/song.php?song_id=3149&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0016913.png
c03151,Tattoo Colour,แล้วแต่,ตรงแนวๆ,http://chordtabs.in.th/song.php?song_id=3151&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001733.png
c03152,Tattoo Colour,เรือสำราญ,ตรงแนวๆ,http://chordtabs.in.th/song.php?song_id=3152&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001734.png
c03153,Tattoo Colour,รักแรกพบ,ตรงแนวๆ,http://chordtabs.in.th/song.php?song_id=3153&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001735.png
c03154,Tattoo Colour,ยอมแล้ว,ตรงแนวๆ,http://chordtabs.in.th/song.php?song_id=3154&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001736.png
c03155,Tattoo Colour,พรสวรรค์,ตรงแนวๆ,http://chordtabs.in.th/song.php?song_id=3155&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001737.png
c03156,Tattoo Colour,แปรผกผัน,ตรงแนวๆ,http://chordtabs.in.th/song.php?song_id=3156&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001738.png
c03157,Tattoo Colour,แค่นั้นจริงๆ,ตรงแนวๆ,http://chordtabs.in.th/song.php?song_id=3157&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001739.png
c03158,Tattoo Colour,คนสวย,ตรงแนวๆ,http://chordtabs.in.th/song.php?song_id=3158&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001740.png
c03159,Tattoo Colour,เธอไม่อาจเอารักไปจากหัวใจ,ตรงแนวๆ,http://chordtabs.in.th/song.php?song_id=3159&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001741.png
c03160,Retrospect,Yeah!,The Lost Souls,http://chordtabs.in.th/song.php?song_id=3160&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004924.png
c03161,Retrospect,กอดตัวเอง,The Lost Souls,http://chordtabs.in.th/song.php?song_id=3161&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004925.png
c03162,Retrospect,แค้น,The Lost Souls,http://chordtabs.in.th/song.php?song_id=3162&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004926.png
c03163,Retrospect,รบกวนจำใส่ใจ,The Lost Souls,http://chordtabs.in.th/song.php?song_id=3163&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004927.png
c03164,Retrospect,ให้โลกรู้,The Lost Souls,http://chordtabs.in.th/song.php?song_id=3164&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004928.png
c03165,Retrospect,เพลงของเรา,The Lost Souls,http://chordtabs.in.th/song.php?song_id=3165&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004929.png
c03166,Retrospect,ฉันยังรอ,The Lost Souls,http://chordtabs.in.th/song.php?song_id=3166&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004930.png
c03167,Retrospect,แค่นี้ไม่ตาย,The Lost Souls,http://chordtabs.in.th/song.php?song_id=3167&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004931.png
c03168,Instinct,ทั้งรักทั้งเหนื่อย,Ost.365วันแห่งรัก,http://chordtabs.in.th/song.php?song_id=3168&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000618.png
c03169,Bowling มานิดา,คนลืมช้า,Calling Love เพลงรักรอสาย,http://chordtabs.in.th/song.php?song_id=3169&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0025205.png
c03170,ตี๋ AF4,ให้แล้วให้เลย,Ost.บริษัทสร้างสุข,http://chordtabs.in.th/song.php?song_id=3170&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0058902.png
c03171,Singular,Faded.acoustic,The White Room,http://chordtabs.in.th/song.php?song_id=3171&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0060503.png
c03172,Singular,Ik Wan (Days),The White Room,http://chordtabs.in.th/song.php?song_id=3172&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0060504.png
c03173,Singular,Game,The White Room,http://chordtabs.in.th/song.php?song_id=3173&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0060505.png
c03174,Singular,Long (Try),The White Room,http://chordtabs.in.th/song.php?song_id=3174&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0060506.png
c03175,Better Weather,ยังไม่รู้,Better Than Looks,http://chordtabs.in.th/song.php?song_id=3175&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0059804.png
c03176,The Bottom Blues,รองเท้าคู่เก่า,ถุงเท้าสีขาว ดวงดาว และความฝัน,http://chordtabs.in.th/song.php?song_id=3176&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0052805.png
c03177,The Bottom Blues,ดวงใจดวงตา,ถุงเท้าสีขาว ดวงดาว และความฝัน,http://chordtabs.in.th/song.php?song_id=3177&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0052806.png
c03178,The Bottom Blues,ความฝัน ปราสาททราย,ถุงเท้าสีขาว ดวงดาว และความฝัน,http://chordtabs.in.th/song.php?song_id=3178&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0052807.png
c03179,The Bottom Blues,คนธรรมดา,ถุงเท้าสีขาว ดวงดาว และความฝัน,http://chordtabs.in.th/song.php?song_id=3179&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0052808.png
c03180,The Bottom Blues,You Will Be,ถุงเท้าสีขาว ดวงดาว และความฝัน,http://chordtabs.in.th/song.php?song_id=3180&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0052809.png
c03181,The Bottom Blues,So What,ถุงเท้าสีขาว ดวงดาว และความฝัน,http://chordtabs.in.th/song.php?song_id=3181&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0052810.png
c03182,The Bottom Blues,แค่อยากให้รู้,ถุงเท้าสีขาว ดวงดาว และความฝัน,http://chordtabs.in.th/song.php?song_id=3182&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0052811.png
c03186,แหนม รณเดช วงศาโรจน์,ไม่รักไม่เป็นไร,Ost.ดวงใจอัคนี,http://chordtabs.in.th/song.php?song_id=3186&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0034805.png
c03189,น๊อต วรุตม์,เรื่องจริงของทุกวัน,The Strangers 2,http://chordtabs.in.th/song.php?song_id=3189&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0065101(1).png
c03191,เสก Loso,เจ้าชู้,Sek Plus,http://chordtabs.in.th/song.php?song_id=3191&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0013050.png
c03193,Jida,ปลดปล่อย,Boyfriends,http://chordtabs.in.th/song.php?song_id=3193&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0063903.png
c03194,Jida,ไม่เป็นอะไร,Boyfriends,http://chordtabs.in.th/song.php?song_id=3194&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0063904.png
c03195,อ๊อฟ ปองศักดิ์,เธอคือดวงใจของฉัน,Ost.ดวงใจอัคนี,http://chordtabs.in.th/song.php?song_id=3195&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0009915.png
c03196,เป้ อารักษ์,แขวนอยู่บนเส้นด้าย,Auto Erotic,http://chordtabs.in.th/song.php?song_id=3196&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0063102.png
c03197,Stamp,ทันเวลา,ทุกคำที่เธอเอ่ยคือบทกวี,http://chordtabs.in.th/song.php?song_id=3197&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0024815.png
c03198,Stamp,ข้างชีวิต,ทุกคำที่เธอเอ่ยคือบทกวี,http://chordtabs.in.th/song.php?song_id=3198&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0024816.png
c03199,Stamp,สุภาพบุรุษ,ทุกคำที่เธอเอ่ยคือบทกวี,http://chordtabs.in.th/song.php?song_id=3199&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0024817.png
c03206,Slur,D.I.Y. (Do It Your self),Boong,http://chordtabs.in.th/song.php?song_id=3206&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001416.png
c03207,Slur,คำที่พลาดไป (Missing Word),Boong,http://chordtabs.in.th/song.php?song_id=3207&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001417.png
c03208,Slur,ไม่ใช่มนุษย์ (Android),Boong,http://chordtabs.in.th/song.php?song_id=3208&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001418.png
c03209,Slur,เยอะแยะ (Over Acting),Boong,http://chordtabs.in.th/song.php?song_id=3209&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001419.png
c03210,Slur,ว่าแล้ว (Stereotype),Boong,http://chordtabs.in.th/song.php?song_id=3210&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001420.png
c03211,Slur,สก๊อตจุ๊บ (Scotch joob!) Feat.ตั๊ก บริบูรณ์,Boong,http://chordtabs.in.th/song.php?song_id=3211&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001421.png
c03212,Slur,อ้วนเตี้ย Feat.ดี้ miraculous (Ugly),Boo!!,http://chordtabs.in.th/song.php?song_id=3212&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001422.png
c03213,Slur,อุคริ จุ๊บุ๊ หุหุ (Noob!),Boong,http://chordtabs.in.th/song.php?song_id=3213&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001423.png
c03214,Slur,ฮิตเหรอ (Hitler),Boong,http://chordtabs.in.th/song.php?song_id=3214&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001424.png
c03215,Instinct,ให้รักเดินทางมาเจอกัน,Ost.วายุภัคมนตรา,http://chordtabs.in.th/song.php?song_id=3215&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000619.png
c03217,Radiohead,Just,The Bends,http://chordtabs.in.th/song.php?song_id=3217&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0053503.png
c03219,เซน The Star 6,คบซ้อน,The Eight,http://chordtabs.in.th/song.php?song_id=3219&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0058602.png
c03222,The Richman Toy,หัวใจไม่กระดึ๊บ,Ost.กระดึ๊บ,http://chordtabs.in.th/song.php?song_id=3222&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0015318.png
c03225,"เป้ อารักษ์ , The Jukks",สุดเขต (เธอ Get ก็ OK ),Ost.สุดเขต เสลดเป็ด,http://chordtabs.in.th/song.php?song_id=3225&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0063103.png
c03226,The Mousses,เจ้าชายกับเจ้าหญิง,Twentysomething,http://chordtabs.in.th/song.php?song_id=3226&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0030103.png
c03228,เบล สุพล,แสนล้านนาที,Good Afternoon,http://chordtabs.in.th/song.php?song_id=3228&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0013209.png
c03230,Clash,ฝากความยินดี,Ost.เธอกับเขาและรักของเรา,http://chordtabs.in.th/song.php?song_id=3230&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001182.png
c03234,Calories Blah Blah,แพ้คำว่ารัก,Love Delivery,http://chordtabs.in.th/song.php?song_id=3234&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0012522.png
c03235,Calories Blah Blah,BB..Blah Blah,Love Delivery,http://chordtabs.in.th/song.php?song_id=3235&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0012523.png
